ts,ax,ay,az,gx,gy,gz,mx,my,mz
1782300448226,-0.227318,2.09372,9.084254,-0.086255,-0.087576,0.213511,0.7125,9.69375,-52.725002
1782300448228,-0.227318,2.09372,9.084254,-0.086255,-0.087576,0.213511,-1.21875,7.8,-51.843754
1782300448240,-0.196211,1.945365,9.459927,-0.187659,-0.104069,0.214122,-1.8375,9.431251,-52.743752
1782300448243,-0.148355,1.770689,9.823637,-0.275623,-0.099793,0.213511,-1.8375,9.431251,-52.743752
1782300448249,-0.148355,1.770689,9.823637,-0.275623,-0.099793,0.213511,-0.9375,10.3125,-53.175003
1782300448252,-0.141177,1.584049,10.213666,-0.350149,-0.091852,0.214733,-0.9375,10.3125,-53.175003
1782300448260,-0.141177,1.584049,10.213666,-0.350149,-0.091852,0.214733,-3.50625,9.6,-52.893753
1782300448261,-0.112463,1.397408,10.570198,-0.416122,-0.06253,0.220842,-3.50625,9.6,-52.893753
1782300448269,-0.112463,1.397408,10.570198,-0.416122,-0.06253,0.220842,-1.575,9.8625,-51.825001
1782300448270,-0.07657,1.222732,10.874086,-0.462548,-0.035041,0.230615,-1.575,9.8625,-51.825001
1782300448280,-0.031107,1.095913,11.177974,-0.474154,-0.003276,0.241611,-3.225,8.700001,-51.225002
1782300448286,-0.031107,1.095913,11.177974,-0.441778,0.043149,0.250774,-3.225,8.700001,-51.225002
1782300448287,-0.040678,0.988236,11.395721,-0.441778,0.043149,0.250774,-3.225,8.700001,-51.225002
1782300448289,-0.040678,0.988236,11.395721,-0.441778,0.043149,0.250774,-2.025,10.9125,-52.875004
1782300448296,-0.095713,0.904487,11.398114,-0.364199,0.096295,0.253828,-2.025,10.9125,-52.875004
1782300448301,-0.095713,0.904487,11.398114,-0.364199,0.096295,0.253828,-1.125,10.462501,-52.275002
1782300448304,-0.20339,0.849452,11.278472,-0.251189,0.138444,0.260548,-1.125,10.462501,-52.275002
1782300448309,-0.20339,0.849452,11.278472,-0.251189,0.138444,0.260548,0.01875,12.50625,-52.256252
1782300448312,-0.272782,0.926022,10.998513,-0.116798,0.168987,0.264213,0.01875,12.50625,-52.256252
1782300448319,-0.272782,0.926022,10.998513,-0.116798,0.168987,0.264213,-1.10625,11.94375,-54.525002
1782300448320,-0.272782,0.926022,10.998513,0.013927,0.18487,0.258715,-1.10625,11.94375,-54.525002
1782300448321,-0.344566,1.086342,10.563018,0.013927,0.18487,0.258715,-1.10625,11.94375,-54.525002
1782300448330,-0.344566,1.086342,10.563018,0.125715,0.184259,0.245276,-1.10625,11.94375,-54.525002
1782300448331,-0.418744,1.282553,10.031812,0.125715,0.184259,0.245276,-1.10625,11.94375,-54.525002
1782300448347,-0.449851,1.734796,8.933507,0.252775,0.167155,0.199461,-1.6125,12.093751,-52.856251
1782300448349,-0.449851,1.734796,8.933507,0.252775,0.167155,0.199461,-0.35625,9.712501,-52.275002
1782300448355,-0.497707,1.923829,8.361621,0.247888,0.134168,0.168307,-0.35625,9.712501,-52.275002
1782300448360,-0.497707,1.923829,8.361621,0.247888,0.134168,0.168307,-1.8375,10.78125,-53.793751
1782300448364,-0.51685,2.065006,7.914164,0.186191,0.077969,0.136542,-1.8375,10.78125,-53.793751
1782300448369,-0.51685,2.065006,7.914164,0.186191,0.077969,0.136542,-1.575,10.9125,-52.875004
1782300448373,-0.468993,2.151148,7.768202,0.084787,0.010773,0.108442,-1.575,10.9125,-52.875004
1782300448379,-0.468993,2.151148,7.768202,0.084787,0.010773,0.108442,-0.24375,10.89375,-51.806252
1782300448381,-0.351745,2.199004,7.952449,-0.023947,-0.028933,0.082175,-0.24375,10.89375,-51.806252
1782300448390,-0.282353,2.184647,8.263516,-0.114355,-0.04115,0.058962,-1.2375,10.6125,-53.643753
1782300448399,-0.191426,2.179862,8.550655,-0.172387,-0.035652,0.041858,-0.375,9.4125,-51.525002
1782300448406,-0.148355,2.177469,8.718153,-0.196211,-0.028933,0.030252,-0.375,9.4125,-51.525002
1782300448408,-0.148355,2.177469,8.718153,-0.196211,-0.028933,0.030252,-2.34375,10.6125,-52.125004
1782300448415,-0.07657,2.165504,8.864114,-0.187659,-0.022824,0.0217,-2.34375,10.6125,-52.125004
1782300448419,-0.07657,2.165504,8.864114,-0.187659,-0.022824,0.0217,-0.91875,10.3125,-53.943752
1782300448423,0.01675,2.146362,9.026826,-0.160781,-0.011218,0.014369,-0.91875,10.3125,-53.943752
1782300448429,0.01675,2.146362,9.026826,-0.160781,-0.011218,0.014369,-1.65,11.34375,-51.356251
1782300448432,0.052642,2.112862,9.213467,-0.116798,0.001,0.010093,-1.65,11.34375,-51.356251
1782300448438,0.052642,2.112862,9.213467,-0.116798,0.001,0.010093,0.09375,11.493751,-53.775002
1782300448441,0.059821,2.067399,9.359429,-0.073427,0.029099,0.008871,0.09375,11.493751,-53.775002
1782300448450,0.062213,2.067399,9.340287,-0.043495,0.055367,0.013758,0.24375,10.59375,-52.875004
1782300448459,0.07657,2.065006,9.323536,-0.038608,0.077358,0.018645,0.20625,12.375001,-53.625004
1782300448466,0.040678,2.050649,9.376178,-0.06854,0.059032,0.025365,0.20625,12.375001,-53.625004
1782300448468,0.040678,2.050649,9.376178,-0.06854,0.059032,0.025365,-0.1875,9.8625,-52.875004
1782300448475,0.021535,1.988436,9.47907,-0.119853,0.035819,0.036971,-0.1875,9.8625,-52.875004
1782300448479,0.021535,1.988436,9.47907,-0.119853,0.035819,0.036971,0.05625,11.175,-52.256252
1782300448483,0.021535,1.988436,9.47907,-0.173609,0.018715,0.052854,0.05625,11.175,-52.256252
1782300448484,0.0335,1.942972,9.627425,-0.173609,0.018715,0.052854,0.05625,11.175,-52.256252
1782300448489,0.0335,1.942972,9.627425,-0.173609,0.018715,0.052854,-0.20625,9.8625,-52.125004
1782300448492,0.011964,1.919044,9.833208,-0.215758,0.00161,0.065071,-0.20625,9.8625,-52.125004
1782300448499,0.011964,1.919044,9.833208,-0.215758,0.00161,0.065071,-0.43125,12.225,-52.256252
1782300448501,-0.002393,1.859223,10.034205,-0.225532,-0.00572,0.076677,-0.43125,12.225,-52.256252
1782300448512,-0.047856,1.818545,10.172988,-0.206596,0.002221,0.084619,0.61875,10.425,-50.456253
1782300448520,-0.090927,1.816152,10.163417,-0.15345,0.021769,0.090727,0.075,11.475,-53.025002
1782300448527,-0.133998,1.840081,10.074883,-0.081368,0.051701,0.093782,0.075,11.475,-53.025002
1782300448529,-0.133998,1.840081,10.074883,-0.081368,0.051701,0.093782,-0.675,11.19375,-53.025002
1782300448535,-0.133998,1.840081,10.074883,0.001709,0.080412,0.091949,-0.675,11.19375,-53.025002
1782300448536,-0.174676,1.89033,9.931313,0.001709,0.080412,0.091949,-0.675,11.19375,-53.025002
1782300448540,-0.174676,1.89033,9.931313,0.001709,0.080412,0.091949,0.45,12.7875,-52.087502
1782300448555,-0.174676,1.89033,9.931313,0.082954,0.115231,0.084008,0.45,12.7875,-52.087502
1782300448556,-0.251246,2.005185,9.474285,0.14343,0.134168,0.073012,-0.5625,12.375001,-52.856251
1782300448559,-0.251246,2.005185,9.474285,0.14343,0.134168,0.073012,0.1875,12.056251,-52.406254
1782300448561,-0.303888,2.041078,9.213467,0.174584,0.131114,0.058962,0.1875,12.056251,-52.406254
1782300448570,-0.325424,2.103291,9.036397,0.175195,0.108512,0.044912,0.16875,12.356251,-52.106251
1782300448579,-0.325424,2.103291,9.036397,0.148317,0.068195,0.030252,0.16875,12.356251,-52.106251
1782300448580,-0.318245,2.163112,9.01247,0.148317,0.068195,0.030252,-0.225,12.075001,-53.625004
1782300448586,-0.318245,2.163112,9.01247,0.110443,0.02971,0.013147,-0.225,12.075001,-53.625004
1782300448587,-0.272782,2.177469,9.108182,0.110443,0.02971,0.013147,-0.225,12.075001,-53.625004
1782300448588,-0.272782,2.177469,9.108182,0.110443,0.02971,0.013147,1.275,11.325001,-52.875004
1782300448595,-0.272782,2.177469,9.108182,0.071959,0.003443,-0.004568,1.275,11.325001,-52.875004
1782300448596,-0.241675,2.182254,9.230217,0.071959,0.003443,-0.004568,1.275,11.325001,-52.875004
1782300448599,-0.241675,2.182254,9.230217,0.071959,0.003443,-0.004568,0.975,10.275001,-51.825001
1782300448604,-0.241675,2.182254,9.230217,0.053633,-0.016715,-0.018617,0.975,10.275001,-51.825001
1782300448605,-0.229711,2.163112,9.333107,0.053633,-0.016715,-0.018617,0.975,10.275001,-51.825001
1782300448610,-0.229711,2.163112,9.333107,0.053633,-0.016715,-0.018617,0.43125,9.712501,-53.043751
1782300448613,-0.193819,2.165504,9.428821,0.050579,-0.037485,-0.032667,0.43125,9.712501,-53.043751
1782300448619,-0.193819,2.165504,9.428821,0.050579,-0.037485,-0.032667,0.5625,10.89375,-53.625004
1782300448621,-0.193819,2.165504,9.428821,0.066461,-0.0552,-0.045496,0.5625,10.89375,-53.625004
1782300448622,-0.157926,2.179862,9.502998,0.066461,-0.0552,-0.045496,0.5625,10.89375,-53.625004
1782300448629,-0.157926,2.179862,9.502998,0.066461,-0.0552,-0.045496,-0.43125,9.88125,-54.712502
1782300448631,-0.11007,2.182254,9.558033,0.095172,-0.070472,-0.055269,-0.43125,9.88125,-54.712502
1782300448640,-0.098106,2.163112,9.603497,0.133045,-0.077191,-0.061378,0.73125,9.993751,-53.493752
1782300448647,-0.066999,2.17029,9.601104,0.172752,-0.068028,-0.065043,0.73125,9.993751,-53.493752
1782300448648,-0.066999,2.17029,9.601104,0.172752,-0.068028,-0.065043,1.14375,12.20625,-54.075001
1782300448655,-0.062213,2.163112,9.598712,0.208793,-0.04787,-0.06993,1.14375,12.20625,-54.075001
1782300448658,-0.062213,2.163112,9.598712,0.208793,-0.04787,-0.06993,0.7125,11.925,-54.843754
1782300448664,-0.114855,2.151148,9.636997,0.237503,-0.038096,-0.074206,0.7125,11.925,-54.843754
1782300448669,-0.114855,2.151148,9.636997,0.237503,-0.038096,-0.074206,-0.1875,10.89375,-53.625004
1782300448672,-0.119641,2.134398,9.747066,0.257662,-0.037485,-0.077261,-0.1875,10.89375,-53.625004
1782300448678,-0.119641,2.134398,9.747066,0.257662,-0.037485,-0.077261,-0.65625,10.743751,-53.025002
1782300448681,-0.136391,2.096113,9.945671,0.264992,-0.042983,-0.082758,-0.65625,10.743751,-53.025002
