ts,sensor,x,y,z
1782299776493,accel,0.136391,1.574477,11.228223
1782299776499,mag,21.900002,-2.268750,-55.012501
1782299776501,gyro,0.540645,0.046204,-0.067181
1782299776501,accel,0.179462,1.646262,11.204295
1782299776509,mag,22.987501,-3.750000,-54.581253
1782299776510,gyro,0.540645,0.066362,-0.078788
1782299776510,accel,0.296710,1.720439,11.103797
1782299776520,gyro,0.524152,0.099960,-0.100168
1782299776520,accel,0.595813,1.818545,10.967406
1782299776520,mag,22.781250,-3.731250,-57.618752
1782299776527,gyro,0.480780,0.135390,-0.125824
1782299776527,accel,0.497707,1.670190,10.831015
1782299776528,mag,21.918751,-1.968750,-56.081253
1782299776535,gyro,0.403200,0.160435,-0.138042
1782299776536,accel,0.524028,1.473979,10.764016
1782299776538,mag,24.075001,-4.950000,-54.431252
1782299776545,gyro,0.284693,0.179372,-0.162476
1782299776545,accel,0.514457,1.308874,10.811872
1782299776549,mag,23.662500,-5.381250,-54.900002
1782299776553,accel,0.299103,1.028914,10.953049
1782299776553,gyro,0.134420,0.190979,-0.193630
1782299776558,mag,24.262501,-4.050000,-56.100002
1782299776561,gyro,-0.027459,0.187313,-0.209513
1782299776562,accel,0.066999,0.739382,11.182760
1782299776568,mag,21.937500,-3.750000,-54.581253
1782299776570,gyro,-0.167958,0.186092,-0.209513
1782299776570,accel,-0.050249,0.545564,11.398114
1782299776580,gyro,-0.242484,0.191589,-0.195463
1782299776580,mag,24.225000,-3.318750,-55.781254
1782299776580,accel,-0.160319,0.361316,11.623039
1782299776594,mag,25.087502,-3.637500,-54.412502
1782299776594,accel,0.055035,0.289532,11.919749
1782299776594,gyro,-0.231488,0.233128,-0.175915
1782299776596,gyro,-0.141080,0.304599,-0.162476
1782299776596,accel,0.124427,0.303888,11.931714
1782299776598,mag,24.356251,-3.168750,-55.181252
1782299776605,gyro,-0.006690,0.341251,-0.142928
1782299776605,accel,0.057428,0.356531,11.539290
1782299776610,mag,24.075001,-5.400000,-54.131252
1782299776613,gyro,0.106931,0.313762,-0.123992
1782299776613,accel,-0.004786,0.445065,11.017655
1782299776618,mag,24.075001,-5.400000,-54.131252
1782299776621,gyro,0.167406,0.260006,-0.110553
1782299776621,accel,-0.133998,0.504886,10.577376
1782299776629,mag,23.268751,-2.868750,-54.862503
1782299776630,gyro,0.173515,0.230074,-0.086729
1782299776630,accel,-0.279960,0.567099,10.168203
1782299776639,gyro,0.135641,0.243513,-0.052520
1782299776640,mag,23.418751,-3.318750,-54.262501
1782299776640,accel,-0.342174,0.660419,9.651353
1782299776647,gyro,0.074555,0.261228,-0.016479
1782299776648,accel,-0.390030,0.715454,9.189539
1782299776648,mag,25.012501,-3.768750,-56.400002
1782299776656,gyro,0.015301,0.252676,0.022005
1782299776656,accel,-0.421137,0.727418,8.928721
1782299776658,mag,25.256250,-2.737500,-55.781254
1782299776664,gyro,-0.012799,0.213581,0.054992
1782299776664,accel,-0.416351,0.746561,8.861722
1782299776670,mag,24.675001,-3.918750,-55.181252
1782299776673,gyro,0.001862,0.156770,0.077594
1782299776673,accel,-0.368495,0.756132,8.907185
1782299776678,mag,24.356251,-3.618750,-54.881252
1782299776681,gyro,0.047677,0.093240,0.088589
1782299776682,accel,-0.294317,0.820738,8.921543
1782299776694,mag,25.668751,-3.056250,-53.962502
1782299776694,gyro,0.106320,0.033375,0.089200
1782299776694,accel,-0.229711,0.916451,8.821044
1782299776701,gyro,0.150302,-0.028933,0.083702
1782299776701,mag,25.387501,-2.456250,-55.481251
1782299776701,accel,-0.141177,1.014557,8.620047
1782299776707,gyro,0.159465,-0.099793,0.072707
1782299776707,accel,-0.057428,1.110270,8.342479
1782299776708,mag,25.237501,-3.037500,-54.562504
1782299776716,gyro,0.124035,-0.160880,0.063544
1782299776716,accel,-0.019143,1.150948,8.052948
1782299776718,mag,25.387501,-2.456250,-55.162502
1782299776724,gyro,0.045233,-0.204862,0.060489
1782299776724,accel,0.076570,1.179662,7.856736
1782299776730,mag,25.500002,-4.650000,-56.700001
1782299776733,gyro,-0.068998,-0.219523,0.056824
1782299776733,accel,0.181855,1.174876,7.856736
1782299776739,mag,23.700001,-3.768750,-53.212502
1782299776742,gyro,-0.193004,-0.209138,0.058657
1782299776742,accel,0.153141,1.050449,8.045769
1782299776749,mag,25.762501,-4.818750,-55.350002
1782299776750,gyro,-0.303570,-0.178595,0.066598
1782299776751,accel,0.248854,1.033699,8.304194
1782299776760,gyro,-0.383594,-0.118730,0.073318
1782299776760,mag,24.618752,-3.187500,-54.412502
1782299776760,accel,0.260818,0.698704,8.816258
1782299776768,accel,0.212961,0.591027,8.931114
1782299776768,gyro,-0.430019,-0.039317,0.080648
1782299776768,mag,25.837502,-3.206250,-54.412502
1782299776776,gyro,-0.442847,-0.000222,0.075761
1782299776776,accel,0.165105,0.370888,9.208681
1782299776779,mag,26.156252,-2.906250,-55.181252
1782299776784,gyro,-0.431241,0.013217,0.069652
1782299776785,accel,0.102891,0.244068,9.457534
1782299776794,mag,24.337502,-3.187500,-54.881252
1782299776794,gyro,-0.396422,0.009552,0.052548
1782299776794,accel,0.095713,0.210568,9.756637
1782299776799,mag,24.581251,-1.706250,-54.393753
1782299776802,accel,0.088534,0.224925,9.912171
1782299776802,gyro,-0.334724,0.005887,0.036055
1782299776808,mag,26.643751,-3.937500,-55.481251
1782299776810,gyro,-0.260810,0.011384,0.024448
1782299776810,accel,0.081356,0.339781,9.900207
1782299776820,gyro,-0.177121,0.018715,0.018951
1782299776820,accel,0.028714,0.495314,9.766209
1782299776820,mag,24.000000,-1.706250,-54.862503
1782299776828,gyro,-0.090378,0.031543,0.020783
1782299776828,accel,0.000000,0.643669,9.538890
1782299776829,mag,24.637501,-2.887500,-55.181252
1782299776837,accel,-0.014357,0.806381,9.220645
1782299776837,gyro,-0.015242,0.063308,0.028725
1782299776838,mag,26.268751,-3.056250,-53.962502
1782299776845,gyro,0.029351,0.095684,0.040331
1782299776845,accel,-0.055035,0.964308,8.895221
1782299776849,mag,25.050001,-1.125000,-55.162502
1782299776853,gyro,0.037903,0.115842,0.056824
1782299776853,accel,-0.117248,1.100698,8.629618
1782299776859,mag,23.212502,-1.706250,-54.093754
1782299776862,gyro,0.011025,0.115231,0.075150
1782299776862,accel,-0.165105,1.215554,8.533906
1782299776869,mag,25.368752,-2.456250,-54.412502
1782299776871,accel,-0.189033,1.318445,8.588940
1782299776871,gyro,-0.032346,0.096905,0.092865
1782299776880,gyro,-0.068387,0.076747,0.106915
1782299776880,accel,-0.205783,1.383052,8.751652
1782299776880,mag,26.925001,-3.956250,-54.431252
1782299776889,gyro,-0.088546,0.062086,0.119743
1782299776889,accel,-0.203390,1.418944,8.900007
1782299776889,mag,26.287500,-2.756250,-54.562504
1782299776903,gyro,-0.094044,0.048647,0.129517
1782299776903,accel,-0.191426,1.421337,8.926328
1782299776903,mag,26.531252,-1.743750,-54.093754
1782299776905,accel,-0.160319,1.416551,8.900007
1782299776905,gyro,-0.086102,0.026045,0.137458
1782299776909,mag,23.962502,-1.706250,-54.093754
1782299776913,gyro,-0.066555,0.005887,0.146621
1782299776913,accel,-0.124427,1.409373,8.852150
1782299776918,mag,26.868752,-2.475000,-54.412502
1782299776922,gyro,-0.040288,-0.005109,0.155784
1782299776922,accel,-0.062213,1.414158,8.816258
1782299776929,mag,27.806252,-3.075000,-54.562504
1782299776930,gyro,-0.016464,-0.013661,0.164947
1782299776931,accel,-0.052642,1.416551,8.770794
1782299776940,gyro,-0.005468,-0.034431,0.177165
1782299776940,accel,-0.009571,1.430908,8.739687
1782299776940,mag,25.893751,-1.293750,-53.493752
1782299776949,gyro,-0.007912,-0.053978,0.194880
1782299776949,accel,0.028714,1.423729,8.804294
1782299776949,mag,26.718752,-2.325000,-54.562504
1782299776956,gyro,-0.014020,-0.060698,0.216260
1782299776957,accel,0.043071,1.452443,8.919150
1782299776959,mag,26.193750,-4.668750,-54.881252
1782299776965,gyro,-0.012799,-0.053367,0.237640
1782299776965,accel,0.074178,1.481157,9.041183
1782299776970,mag,24.525002,-3.018750,-56.081253
1782299776973,gyro,-0.007301,-0.040539,0.255966
1782299776973,accel,0.110070,1.462015,9.105790
