ts,ax,ay,az,gx,gy,gz,mx,my,mz
1782300261975,0.519243,1.002593,9.132111,-0.081063,-0.212956,0.00429,-10.837501,15.150001,-28.200001
1782300261979,0.519243,1.002593,9.132111,-0.081063,-0.212956,0.00429,-10.35,14.118751,-28.368752
1782300261984,0.528814,0.9667,9.328322,-0.037691,-0.178137,-0.010371,-10.35,14.118751,-28.368752
1782300261990,0.528814,0.9667,9.328322,-0.037691,-0.178137,-0.010371,-11.75625,14.56875,-27.300001
1782300261993,0.552742,0.926022,9.354643,0.006902,-0.118883,-0.02381,-11.75625,14.56875,-27.300001
1782300261999,0.552742,0.926022,9.354643,0.006902,-0.118883,-0.02381,-11.400001,15.31875,-29.56875
1782300262001,0.547956,0.9667,9.261323,0.048441,-0.071846,-0.037249,-11.400001,15.31875,-29.56875
1782300262010,0.533599,1.105484,9.235002,0.08326,-0.05352,-0.048244,-12.13125,14.587501,-29.56875
1782300262019,0.533599,1.105484,9.235002,0.120523,-0.045579,-0.056186,-12.13125,14.587501,-29.56875
1782300262020,0.528814,1.268196,9.294822,0.120523,-0.045579,-0.056186,-11.400001,14.868751,-29.118752
1782300262027,0.528814,1.268196,9.294822,0.156564,-0.019312,-0.058018,-11.400001,14.868751,-29.118752
1782300262028,0.468993,1.328017,9.397714,0.156564,-0.019312,-0.058018,-11.400001,14.868751,-29.118752
1782300262029,0.468993,1.328017,9.397714,0.156564,-0.019312,-0.058018,-10.63125,14.868751,-29.868752
1782300262047,0.713061,1.320838,9.648961,0.185274,0.08087,-0.064127,-11.38125,14.56875,-29.56875
1782300262049,0.713061,1.320838,9.648961,0.185274,0.08087,-0.064127,-11.6625,14.587501,-30.168751
1782300262052,0.514457,1.316052,9.754244,0.162672,0.107137,-0.086729,-11.6625,14.587501,-30.168751
1782300262059,0.514457,1.316052,9.754244,0.162672,0.107137,-0.086729,-11.231251,14.418751,-29.268751
1782300262060,0.514457,1.316052,9.754244,0.124188,0.084535,-0.098946,-11.231251,14.418751,-29.268751
1782300262061,0.452243,1.299303,9.873886,0.124188,0.084535,-0.098946,-11.231251,14.418751,-29.268751
1782300262070,0.394816,1.244268,10.120347,0.06921,0.028947,-0.111774,-11.981251,14.437501,-29.718752
1782300262079,0.557528,1.213161,10.409878,0.019119,-0.014425,-0.120937,-10.51875,16.481251,-30.000002
1782300262087,0.631705,1.134198,10.783159,-0.009592,-0.033972,-0.140485,-10.51875,16.481251,-30.000002
1782300262089,0.631705,1.134198,10.783159,-0.009592,-0.033972,-0.140485,-11.981251,14.437501,-29.718752
1782300262095,0.631705,1.134198,10.783159,-0.017533,-0.011981,-0.159422,-11.981251,14.437501,-29.718752
1782300262096,0.552742,1.012164,11.039191,-0.017533,-0.011981,-0.159422,-11.981251,14.437501,-29.718752
1782300262100,0.552742,1.012164,11.039191,-0.017533,-0.011981,-0.159422,-11.00625,13.556251,-30.637501
1782300262104,0.550349,0.894916,11.130118,-0.010813,0.019173,-0.171639,-11.00625,13.556251,-30.637501
1782300262109,0.550349,0.894916,11.130118,-0.010813,0.019173,-0.171639,-13.9125,14.906251,-30.937502
1782300262113,0.607777,0.748953,11.206688,-0.00837,0.050327,-0.178359,-13.9125,14.906251,-30.937502
1782300262119,0.607777,0.748953,11.206688,-0.00837,0.050327,-0.178359,-11.53125,15.168751,-30.468752
1782300262121,0.586242,0.653241,11.414863,-0.019365,0.082703,-0.183246,-11.53125,15.168751,-30.468752
1782300262130,0.586242,0.653241,11.414863,-0.034637,0.119966,-0.183246,-11.53125,15.168751,-30.468752
1782300262131,0.614955,0.701097,11.678074,-0.034637,0.119966,-0.183246,-11.025001,14.137501,-30.637501
1782300262147,0.567099,1.062413,11.969999,0.000793,0.171889,-0.183246,-11.45625,14.00625,-31.237501
1782300262150,0.567099,1.062413,11.969999,0.000793,0.171889,-0.183246,-10.725,14.437501,-31.237501
1782300262155,0.667598,1.237089,11.924534,0.06188,0.182885,-0.17958,-10.725,14.437501,-31.237501
1782300262160,0.667598,1.237089,11.924534,0.06188,0.182885,-0.17958,-11.00625,14.587501,-31.687502
1782300262163,0.777667,1.299303,11.790536,0.131518,0.193269,-0.180191,-11.00625,14.587501,-31.687502
1782300262169,0.777667,1.299303,11.790536,0.131518,0.193269,-0.180191,-12.637501,14.025001,-32.306252
1782300262172,0.777667,1.299303,11.790536,0.179776,0.204876,-0.190576,-12.637501,14.025001,-32.306252
1782300262173,0.768096,1.270589,11.611075,0.179776,0.204876,-0.190576,-12.637501,14.025001,-32.306252
1782300262179,0.768096,1.270589,11.611075,0.179776,0.204876,-0.190576,-12.075001,14.156251,-30.937502
1782300262181,0.705883,1.268196,11.41965,0.183442,0.206097,-0.206458,-12.075001,14.156251,-30.937502
1782300262189,0.705883,1.268196,11.41965,0.183442,0.206097,-0.206458,-9.76875,13.837501,-32.15625
1782300262190,0.66999,1.328017,11.151653,0.140681,0.171278,-0.222341,-9.76875,13.837501,-32.15625
1782300262199,0.693919,1.328017,10.929121,0.044164,0.072929,-0.23578,-10.387501,14.7375,-32.306252
1782300262206,0.815953,1.184447,11.060726,-0.082285,-0.015036,-0.250441,-10.387501,14.7375,-32.306252
1782300262208,0.815953,1.184447,11.060726,-0.082285,-0.015036,-0.250441,-11.00625,14.137501,-31.387501
1782300262215,0.894916,0.803988,11.142082,-0.177579,-0.049244,-0.269377,-11.00625,14.137501,-31.387501
1782300262219,0.894916,0.803988,11.142082,-0.177579,-0.049244,-0.269377,-12.075001,15.337501,-32.137501
1782300262223,1.002593,0.368495,11.087047,-0.242331,-0.043135,-0.291979,-12.075001,15.337501,-32.137501
1782300262229,1.002593,0.368495,11.087047,-0.242331,-0.043135,-0.291979,-12.95625,14.75625,-32.306252
1782300262232,1.119841,0.019143,11.041584,-0.301585,-0.024809,-0.315192,-12.95625,14.75625,-32.306252
1782300262244,1.270589,-0.193819,11.11576,-0.356563,-0.021755,-0.338405,-11.925,15.187501,-31.837502
1782300262250,1.270589,-0.193819,11.11576,-0.386495,-0.030307,-0.357953,-11.925,15.187501,-31.837502
1782300262251,1.256232,-0.358923,11.192331,-0.386495,-0.030307,-0.357953,-11.212501,13.125001,-33.225002
1782300262260,1.122234,-0.306281,11.173189,-0.362061,-0.042525,-0.367116,-12.243751,15.4875,-31.5375
