ts,sensor,x,y,z
1782300238364,accel,-0.265603,1.708475,9.823637
1782300238369,mag,-6.787500,16.462502,-14.831250
1782300238373,gyro,-0.076787,0.149440,0.275667
1782300238373,accel,-0.337388,1.696511,9.849958
1782300238378,mag,-5.081250,16.293751,-15.750001
1782300238381,gyro,-0.054185,0.161046,0.286662
1782300238381,accel,-0.387637,1.684547,9.871493
1782300238388,mag,-4.762500,15.262501,-15.300000
1782300238390,gyro,-0.043800,0.151883,0.291549
1782300238390,accel,-0.457029,1.634298,9.897814
1782300238399,gyro,-0.046244,0.131114,0.290327
1782300238399,mag,-4.800000,15.993751,-14.981251
1782300238399,accel,-0.521635,1.627119,9.945671
1782300238407,gyro,-0.056628,0.097516,0.284830
1782300238407,accel,-0.559920,1.648655,9.919349
1782300238408,mag,-4.218750,17.175001,-15.581250
1782300238416,gyro,-0.068846,0.045593,0.276888
1782300238416,accel,-0.562313,1.651048,9.890635
1782300238418,mag,-4.837500,17.775002,-15.731251
1782300238424,accel,-0.567099,1.641476,9.893029
1782300238424,gyro,-0.078619,-0.005109,0.264671
1782300238429,mag,-5.437500,17.043751,-15.281251
1782300238436,gyro,-0.073122,-0.026489,0.249399
1782300238437,accel,-0.586242,1.607977,9.883457
1782300238438,mag,-4.200000,16.443750,-15.581250
1782300238441,gyro,-0.056628,-0.042372,0.232906
1782300238441,accel,-0.598206,1.600798,9.857136
1782300238448,mag,-5.006250,18.356251,-15.881250
1782300238450,gyro,-0.027918,-0.050313,0.215191
1782300238450,accel,-0.607777,1.591227,9.818851
1782300238459,gyro,0.006902,-0.042983,0.196865
1782300238459,mag,-4.575000,17.156250,-13.612500
1782300238459,accel,-0.593420,1.605584,9.754244
1782300238467,gyro,0.044775,-0.031987,0.179150
1782300238467,accel,-0.588634,1.646262,9.672888
1782300238468,mag,-3.450000,17.175001,-16.181252
1782300238476,gyro,0.077762,-0.033209,0.161435
1782300238476,accel,-0.581456,1.674976,9.558033
1782300238478,mag,-5.268750,19.518751,-13.443750
1782300238484,gyro,0.104029,-0.028322,0.146774
1782300238485,accel,-0.557528,1.727618,9.433607
1782300238489,mag,-4.293750,18.937500,-14.812501
1782300238493,gyro,0.119912,-0.014272,0.134557
1782300238493,accel,-0.528814,1.775474,9.316358
1782300238498,mag,-4.068750,17.325001,-15.731251
1782300238501,gyro,0.127242,-0.002055,0.124172
1782300238501,accel,-0.524028,1.828117,9.246966
1782300238508,mag,-5.831250,18.656250,-14.043751
1782300238510,gyro,0.127853,0.008330,0.114398
1782300238510,accel,-0.512064,1.885544,9.196717
1782300238519,mag,-5.062500,19.387501,-15.112500
1782300238519,gyro,0.116247,-0.000833,0.102792
1782300238519,accel,-0.464208,1.914258,9.175182
1782300238527,gyro,0.098531,-0.024046,0.092407
1782300238527,accel,-0.409173,1.940579,9.117754
1782300238528,mag,-5.775000,17.625000,-14.812501
1782300238540,gyro,0.078984,-0.050924,0.082633
1782300238540,accel,-0.363709,1.978864,9.139289
1782300238540,mag,-4.818750,16.293751,-14.681251
1782300238545,gyro,0.067988,-0.068028,0.072860
1782300238545,accel,-0.337388,2.007578,9.182360
1782300238549,mag,-4.500000,16.143751,-15.131250
1782300238553,gyro,0.069210,-0.083911,0.063697
1782300238553,accel,-0.313460,2.014757,9.199110
1782300238558,mag,-4.275000,17.156250,-14.062501
1782300238562,gyro,0.075929,-0.084521,0.056366
1782300238562,accel,-0.265603,2.009971,9.261323
1782300238569,mag,-4.893750,18.056252,-13.912500
1782300238570,gyro,0.089368,-0.078413,0.050868
1782300238571,accel,-0.189033,2.033899,9.349858
1782300238580,gyro,0.101586,-0.069861,0.044760
1782300238581,mag,-4.950000,17.193750,-16.181252
1782300238581,accel,-0.107677,2.038685,9.450356
1782300238589,gyro,0.115025,-0.058865,0.039262
1782300238589,accel,-0.062213,2.074577,9.519748
1782300238591,mag,-6.975000,18.825001,-15.712501
1782300238596,gyro,0.127853,-0.052146,0.031932
1782300238596,accel,-0.043071,2.088934,9.596319
1782300238599,mag,-4.275000,17.906250,-14.362500
1782300238605,gyro,0.138849,-0.028933,0.025823
1782300238605,accel,-0.052642,2.093720,9.732709
1782300238610,mag,-5.493750,19.237501,-15.262501
1782300238614,gyro,0.145568,-0.006942,0.019714
1782300238614,accel,-0.100499,2.100898,9.869100
1782300238619,mag,-4.350000,17.775002,-16.481251
1782300238623,accel,-0.095713,2.115255,9.950456
1782300238623,gyro,0.149844,0.012606,0.016660
1782300238629,mag,-4.818750,18.075001,-16.481251
1782300238631,gyro,0.152288,0.033375,0.016049
1782300238631,accel,-0.107677,2.139184,10.082061
1782300238645,accel,-0.110070,2.170290,10.326129
1782300238645,gyro,0.156564,0.059032,0.025823
1782300238645,mag,-4.218750,17.625000,-16.181252
1782300238649,gyro,0.163283,0.097516,0.042927
1782300238649,accel,-0.100499,2.141576,10.653945
1782300238649,mag,-5.925000,18.075001,-14.962501
1782300238656,gyro,0.175500,0.141498,0.057588
1782300238657,accel,-0.114855,2.079363,10.998513
1782300238659,mag,-4.593750,17.906250,-14.062501
1782300238665,gyro,0.192605,0.166544,0.071027
1782300238665,accel,-0.157926,2.007578,11.304794
1782300238669,mag,-4.106250,18.787500,-15.712501
1782300238674,accel,-0.227318,1.895115,11.572790
1782300238674,gyro,0.213374,0.167766,0.077136
1782300238679,mag,-4.875000,18.506250,-14.962501
1782300238682,gyro,0.239641,0.145775,0.075914
1782300238682,accel,-0.296710,1.866402,11.800108
1782300238689,mag,-3.600000,19.350000,-13.593751
1782300238691,gyro,0.259189,0.117675,0.069805
1782300238691,accel,-0.282353,1.849652,11.900607
1782300238699,gyro,0.261632,0.095684,0.060642
1782300238700,accel,-0.217747,1.844866,11.814465
1782300238700,mag,-4.368750,18.506250,-16.781250
1782300238710,accel,-0.114855,1.832902,11.601504
1782300238710,mag,-4.931250,17.193750,-16.950001
1782300238710,gyro,0.237809,0.084077,0.047203
1782300238717,gyro,0.176722,0.084077,0.034986
1782300238717,accel,-0.071785,1.722832,11.422042
1782300238719,mag,-3.543750,19.368752,-15.112500
1782300238725,gyro,0.065545,0.086521,0.028266
1782300238726,accel,-0.052642,1.555335,11.091833
1782300238730,mag,-3.787500,20.118752,-17.381250
1782300238744,gyro,-0.092669,0.080412,0.024601
1782300238744,accel,0.019143,1.332802,11.228223
1782300238744,mag,-4.537500,18.956251,-16.931252
1782300238744,gyro,-0.249051,0.119507,0.022158
1782300238744,accel,0.031107,1.050449,11.568004
1782300238748,mag,-4.087500,18.056252,-15.731251
1782300238750,gyro,-0.355341,0.168987,0.021547
1782300238750,accel,-0.038285,0.684347,11.776180
1782300238760,gyro,-0.403599,0.202585,0.021547
1782300238760,accel,-0.066999,0.390030,12.032212
1782300238760,mag,-3.225000,19.368752,-15.862500
1782300238769,mag,-4.481250,21.000000,-15.993751
1782300238769,gyro,-0.378554,0.205639,0.015438
1782300238769,accel,-0.086142,0.148355,12.304993
1782300238776,accel,-0.107677,-0.019143,12.639988
1782300238776,gyro,-0.272874,0.190979,0.001388
1782300238778,mag,-4.481250,21.000000,-15.993751
1782300238785,gyro,-0.103665,0.208694,-0.022435
1782300238785,accel,-0.043071,-0.169890,12.606490
1782300238789,mag,-3.243750,20.400002,-16.162500
1782300238793,gyro,0.077151,0.192200,-0.055422
1782300238793,accel,-0.045464,-0.208176,12.118353
1782300238799,mag,-5.175000,19.537500,-16.012501
1782300238802,accel,-0.102891,-0.143569,11.503398
1782300238802,gyro,0.219483,0.136001,-0.089631
1782300238808,mag,-3.825000,20.418751,-16.912500
1782300238810,gyro,0.300728,0.066973,-0.116509
1782300238810,accel,-0.153141,-0.021535,10.967406
1782300238819,gyro,0.320886,0.032154,-0.128726
1782300238820,mag,-5.025000,19.387501,-15.862500
1782300238820,accel,-0.162712,0.069392,10.510376
1782300238829,gyro,0.281180,0.026045,-0.128115
1782300238829,mag,-3.487500,20.118752,-17.381250
1782300238829,accel,-0.167498,0.148355,9.969598
1782300238836,gyro,0.204822,0.027878,-0.120174
1782300238836,accel,-0.212961,0.232104,9.431214
1782300238838,mag,-3.412500,21.300001,-16.443750
1782300238845,gyro,0.130907,0.013217,-0.105513
1782300238845,accel,-0.241675,0.366102,9.017255
1782300238849,mag,-3.787500,19.387501,-16.931252
1782300238853,gyro,0.089979,-0.035652,-0.090241
1782300238853,accel,-0.222533,0.440279,8.837794
1782300238861,mag,-4.256250,20.137501,-17.381250
1782300238862,gyro,0.103418,-0.085132,-0.076191
1782300238862,accel,-0.131605,0.519243,8.849758
1782300238868,mag,-4.237500,20.137501,-17.681252
1782300238870,gyro,0.165727,-0.098571,-0.068861
1782300238870,accel,0.009571,0.650848,8.844972
1782300238879,gyro,0.254302,-0.088187,-0.068250
1782300238879,mag,-2.906250,19.518751,-16.462502
1782300238879,accel,0.145962,0.727418,8.780365
1782300238889,gyro,0.337380,-0.078413,-0.068250
1782300238889,mag,-4.537500,19.687500,-17.381250
1782300238889,accel,0.174676,0.775275,8.576976
1782300238896,gyro,0.383194,-0.088187,-0.062752
1782300238896,accel,0.167498,0.796810,8.368801
1782300238898,mag,-3.712500,21.000000,-15.993751
1782300238905,gyro,0.378308,-0.113843,-0.048092
1782300238905,accel,0.500100,1.162912,8.119947
1782300238909,mag,-4.856250,20.287500,-17.531250
1782300238915,gyro,0.319054,-0.167599,-0.078635
1782300238915,accel,0.689133,1.205983,7.957235
1782300238919,mag,-2.718750,18.937500,-16.931252
1782300238922,accel,0.619741,1.129412,8.007484
1782300238922,gyro,0.212763,-0.233572,-0.088409
1782300238928,mag,-4.443750,17.643751,-18.150002
1782300238931,gyro,0.093645,-0.298324,-0.087187
1782300238931,accel,0.624527,1.095913,8.277873
1782300238939,accel,0.681954,1.062413,8.593726
1782300238939,gyro,-0.004705,-0.316650,-0.100015
1782300238939,mag,-4.218750,19.387501,-17.381250
1782300238957,gyro,-0.073732,-0.304433,-0.121395
1782300238957,accel,0.626920,0.933201,8.837794
1782300238957,mag,-6.037500,20.456251,-18.431252
1782300238957,gyro,-0.115882,-0.290383,-0.141554
1782300238957,accel,0.629312,0.782453,9.132111
1782300238959,mag,-6.056250,20.756250,-18.131250
1782300238965,gyro,-0.142760,-0.278166,-0.166599
1782300238965,accel,0.576670,0.686740,9.455142
1782300238969,mag,-4.931250,19.406250,-18.750000
1782300238974,gyro,-0.162919,-0.267781,-0.187980
1782300238974,accel,0.574277,0.562313,9.708781
1782300238979,mag,-5.381250,18.825001,-18.600000
1782300238983,gyro,-0.180023,-0.253731,-0.198364
1782300238983,accel,0.531207,0.454636,9.849958
1782300238990,mag,-4.837500,19.556252,-17.531250
1782300238991,gyro,-0.184910,-0.242125,-0.199586
1782300238991,accel,0.468993,0.358923,9.981563
1782300238999,mag,-5.268750,18.675001,-17.381250
1782300239000,gyro,-0.168416,-0.229296,-0.195921
1782300239000,accel,0.413958,0.320638,10.053347
1782300239010,gyro,-0.120158,-0.202418,-0.181260
1782300239010,mag,-5.268750,19.406250,-18.131250
1782300239010,accel,0.373280,0.351745,10.070097
1782300239017,gyro,-0.037081,-0.154771,-0.156826
1782300239018,accel,0.361316,0.452243,9.933707
1782300239019,mag,-6.281250,18.693750,-18.750000
1782300239026,gyro,0.077762,-0.094906,-0.126893
1782300239026,accel,0.349352,0.588634,9.682460
1782300239028,mag,-6.300000,20.175001,-19.200001
1782300239034,gyro,0.209098,-0.017937,-0.100626
1782300239034,accel,0.356531,0.751346,9.349858
1782300239039,mag,-5.268750,18.975000,-17.681252
1782300239042,gyro,0.326384,0.063308,-0.077413
1782300239042,accel,0.351745,0.952343,8.952649
1782300239052,mag,-5.943750,19.443750,-20.268751
1782300239052,accel,0.260818,1.158126,8.557833
1782300239052,gyro,0.405796,0.131725,-0.058476
1782300239058,mag,-4.987500,20.137501,-17.681252
1782300239059,gyro,0.431453,0.172042,-0.038929
1782300239059,accel,0.150748,1.359123,8.163018
1782300239069,gyro,0.400910,0.167766,-0.015105
1782300239069,accel,0.102891,1.526621,7.682060
1782300239069,mag,-5.850000,19.275002,-18.600000
1782300239077,gyro,0.308669,0.105457,0.011162
1782300239077,accel,0.086142,1.651048,7.301601
1782300239078,mag,-5.812500,18.093750,-18.600000
1782300239086,gyro,0.169392,0.004665,0.032542
1782300239086,accel,0.136391,1.785046,7.356637
1782300239089,mag,-4.518750,20.137501,-18.431252
1782300239094,gyro,0.035002,-0.059476,0.052090
1782300239095,accel,0.189033,1.859223,7.720346
1782300239099,mag,-5.756250,19.293751,-21.168751
1782300239102,gyro,-0.051130,-0.080856,0.072860
1782300239103,accel,0.210568,1.885544,8.069697
1782300239109,mag,-5.118750,19.556252,-17.831251
1782300239111,gyro,-0.090226,-0.060087,0.089964
1782300239112,accel,0.260818,1.890330,8.249159
1782300239119,mag,-5.231250,19.425001,-18.750000
1782300239120,gyro,-0.097556,-0.030765,0.098516
1782300239120,accel,0.251246,1.861616,8.354443
1782300239131,gyro,-0.089004,-0.017937,0.099127
1782300239131,mag,-4.837500,20.287500,-18.281250
1782300239132,accel,0.203390,1.804188,8.502799
1782300239137,gyro,-0.076176,-0.015494,0.092407
1782300239138,accel,0.045464,1.722832,8.785151
1782300239139,mag,-6.637500,19.575001,-17.531250
1782300239145,gyro,-0.065791,-0.019159,0.093018
1782300239145,accel,0.229711,1.648655,8.931114
1782300239159,mag,-5.343750,18.843750,-19.368752
1782300239159,accel,0.418744,1.631905,9.084254
1782300239159,gyro,-0.065791,-0.023435,0.074692
1782300239159,mag,-4.312500,19.256250,-19.350000
1782300239163,gyro,-0.074343,-0.023435,0.052701
1782300239163,accel,0.339781,1.641476,9.242180
1782300239169,mag,-5.981250,20.775002,-20.250000
1782300239171,gyro,-0.070067,-0.026489,0.037429
1782300239171,accel,0.330210,1.643869,9.328322
1782300239179,mag,-5.118750,20.606251,-19.031250
1782300239180,gyro,-0.055406,-0.033209,0.014216
1782300239181,accel,0.373280,1.584049,9.404892
1782300239190,gyro,-0.037081,-0.031376,-0.007164
1782300239191,accel,0.437887,1.464407,9.591532
1782300239191,mag,-4.950000,20.456251,-19.200001
1782300239197,gyro,-0.009592,-0.043594,-0.028544
1782300239198,accel,0.468993,1.732404,9.498212
1782300239199,mag,-5.981250,20.475000,-19.950001
1782300239206,gyro,0.035612,-0.049702,-0.038318
1782300239207,accel,0.555135,1.830509,9.632210
1782300239209,mag,-6.581250,19.593750,-19.650002
1782300239215,accel,0.531207,1.768296,9.591532
1782300239215,gyro,0.071043,-0.010607,-0.042594
1782300239220,mag,-4.800000,20.306252,-19.350000
1782300239223,accel,0.533599,1.835295,9.416856
1782300239223,gyro,0.116857,0.005887,-0.052368
1782300239229,mag,-7.518750,20.475000,-19.200001
1782300239232,gyro,0.166948,0.018715,-0.057255
1782300239232,accel,0.669990,1.983650,9.361822
1782300239239,mag,-7.518750,20.475000,-19.200001
1782300239240,gyro,0.210931,0.038873,-0.061531
1782300239240,accel,0.669990,2.062613,9.278073
1782300239250,gyro,0.247582,0.052312,-0.062142
1782300239251,accel,0.684347,2.127219,9.223038
1782300239251,mag,-5.868750,20.306252,-19.050001
1782300239272,gyro,0.273850,0.069416,-0.057866
1782300239272,accel,0.696311,2.246861,9.203895
1782300239272,mag,-5.868750,20.306252,-19.050001
1782300239272,gyro,0.288510,0.092018,-0.052979
1782300239272,accel,0.655633,2.340181,9.182360
1782300239272,mag,-5.137500,21.787500,-19.631250
1782300239274,gyro,0.288510,0.114010,-0.044427
1782300239274,accel,0.612563,2.433501,9.156039
1782300239280,mag,-4.743750,19.875000,-20.418751
1782300239283,gyro,0.276904,0.127449,-0.034042
1782300239283,accel,0.595813,2.476571,9.163217
1782300239289,mag,-6.525000,18.862501,-20.418751
1782300239291,gyro,0.253691,0.128670,-0.023046
1782300239291,accel,0.607777,2.495714,9.280466
1782300239298,mag,-4.950000,22.237501,-21.300001
1782300239300,gyro,0.218872,0.114620,-0.012051
1782300239300,accel,0.598206,2.440679,9.550854
1782300239309,mag,-5.025000,21.356251,-22.668751
1782300239309,gyro,0.184053,0.090797,-0.000444
1782300239309,accel,0.569492,2.366502,9.902600
1782300239317,gyro,0.157785,0.064530,0.011162
1782300239318,accel,0.559920,2.227718,10.275880
1782300239319,mag,-5.287500,19.893751,-22.237501
1782300239325,gyro,0.141292,0.041928,0.021547
1782300239325,accel,0.576670,2.048256,10.622839
1782300239328,mag,-5.287500,18.862501,-21.637501
1782300239334,gyro,0.133962,0.024212,0.028877
1782300239335,accel,0.574277,1.883151,10.969799
1782300239340,mag,-5.606250,19.743752,-21.787500
1782300239343,gyro,0.137627,0.007108,0.031932
1782300239343,accel,0.547956,1.842473,11.254545
1782300239349,mag,-4.050000,18.693750,-22.087502
1782300239351,gyro,0.161451,-0.014272,0.034375
1782300239352,accel,0.471386,1.844866,11.460327
1782300239366,mag,-5.250000,20.456251,-19.500000
1782300239366,gyro,0.201768,-0.028933,0.036818
1782300239366,accel,0.433101,1.840081,11.591933
1782300239370,gyro,0.257356,-0.028933,0.039873
1782300239370,mag,-5.343750,20.325001,-20.868752
1782300239370,accel,0.311067,1.801795,11.733109
