ts_ns,ax,ay,az,gx,gy,gz,mx,my,mz
1774594925501,-0.3878607,-1.910573,7.40766,0.2565634,-0.0012217305,0.16249016,-6.42,13.259999,-28.92
1774594925512,-0.34476504,-1.8387469,7.326257,0.172264,-0.0012217305,0.17348573,-7.14,12.54,-28.859999
1774594925522,-0.20590134,-1.70946,7.3789296,0.052534413,-0.008552114,0.18448131,-7.3199997,12.179999,-28.68
1774594925532,0.25857377,-1.3838485,7.848193,-0.15515977,-0.007330383,0.16249016,-8.28,10.679999,-28.08
1774594925543,0.48841715,-1.283292,8.149862,-0.21502456,0.007330383,0.14294247,-8.58,10.26,-28.32
1774594925554,0.7230489,-1.1923125,8.528147,-0.2773328,0.04642576,0.103847094,-8.16,11.04,-28.38
1774594925564,0.8523358,-1.2880806,8.858546,-0.34330627,0.09285152,0.043982297,-8.16,11.94,-28.8
1774594925575,0.8762778,-1.364695,9.078813,-0.3640757,0.08307768,0.030543262,-7.74,12.24,-28.439999
1774594925585,0.93852705,-1.3551182,9.361329,-0.37018433,0.06719518,0.014660766,-7.68,11.759999,-28.56
1774594925596,1.0055647,-1.3934253,10.0029745,-0.344528,0.07574729,-0.012217305,-7.44,11.58,-28.8
1774594925606,0.9816227,-1.532289,9.284714,-0.3005457,0.036651913,-0.02321288,-7.2,12.12,-28.92
1774594925616,1.2401965,-1.3551182,9.160215,-0.2687807,-0.20525073,-0.04153884,-7.44,12.54,-28.619999
1774594925632,1.5945383,-1.2497733,10.46745,-0.27000242,-0.029321533,-0.12095132,-7.5,12.36,-28.439999
1774594925642,1.2689269,-1.3215994,10.309433,-0.20647246,0.028099801,-0.17592919,-7.9199996,12.12,-28.14
1774594925652,0.7038953,-1.3263878,9.792285,-0.13561209,0.0720821,-0.20647246,-7.7999997,12.3,-28.019999
1774594925662,0.6703765,-1.2641385,9.524135,-0.1160644,0.07819075,-0.21624629,-8.04,12.42,-28.14
1774594925672,0.60333884,-1.1923125,9.394848,-0.119729586,0.089186326,-0.23090707,-8.5199995,11.7,-28.26
1774594925682,0.4405331,-1.1300632,9.241618,-0.13805555,0.09896017,-0.24801129,-8.7,11.759999,-28.08
1774594925692,0.06703765,-1.0726024,9.217676,-0.17959438,0.111177474,-0.25411993,-8.94,11.7,-27.72
1774594925703,-0.019153614,-1.043872,9.284714,-0.19792034,0.12583824,-0.25289822,-8.34,12.78,-27.42
1774594925713,-0.05267244,-0.93373865,9.275137,-0.21013765,0.14172074,-0.25778514,-8.16,12.54,-27.3
1774594925723,-0.23463176,-0.91937345,9.279925,-0.23335053,0.15760323,-0.26267207,-8.4,12.48,-27.24
1774594925733,-0.5506664,-1.0726024,9.193734,-0.29077184,0.18325958,-0.2443461,-9.0,12.3,-27.66
1774594925744,-0.6751649,-1.1348516,9.208099,-0.3115413,0.18081611,-0.2321288,-9.36,12.48,-27.84
1774594925768,-0.61770403,-1.0630256,9.552865,-0.39950588,0.21013765,-0.18692477,-8.639999,12.9,-27.119999
1774594925779,-0.45968673,-1.2306197,9.854534,-0.41172317,0.18081611,-0.15393804,-8.82,13.08,-26.279999
1774594925789,-0.32561144,-1.1923125,10.060435,-0.3885103,0.15149458,-0.13194689,-8.7,13.559999,-26.34
1774594925800,-0.16280572,-1.1300632,10.28549,-0.3567453,0.13316862,-0.11484267,-8.639999,13.62,-26.76
1774594925810,0.08619126,-1.0199299,10.534488,-0.30176744,0.12217305,-0.1001819,-8.94,13.38,-26.58
1774594925821,0.48841715,-0.7517793,10.668563,-0.14049901,0.10873401,-0.10629055,-8.58,14.28,-27.24
1774594925831,0.49320555,-0.6751649,10.6158905,-0.080634214,0.12461651,-0.118507855,-8.16,14.46,-27.119999
1774594925841,0.4357447,-0.6512229,10.405201,-0.009773844,0.14049901,-0.13561209,-7.44,14.88,-27.42
1774594925851,0.22505496,-0.6655881,9.787497,0.058643065,0.12583824,-0.16126843,-7.68,14.219999,-27.0
1774594925861,0.18674773,-0.60812724,9.629479,0.0720821,0.10873401,-0.16737708,-7.7999997,14.04,-27.06
1774594925871,0.21547815,-0.51714754,9.605537,0.07086037,0.10262536,-0.17592919,-8.16,13.92,-27.48
1774594925881,0.24420857,-0.45010993,9.667787,0.06841691,0.11484267,-0.18325958,-8.58,13.679999,-27.84
1774594925892,0.25857377,-0.4261679,9.725247,0.0720821,0.12950343,-0.19303341,-8.28,14.219999,-27.48
1774594925902,0.18195933,-0.32561144,9.653421,0.10873401,0.14538592,-0.20769419,-7.7999997,14.88,-27.0
1774594925913,0.22026655,-0.22026655,9.533711,0.11728613,0.14049901,-0.21380283,-7.7999997,14.94,-26.76
1774594925924,0.32561144,-0.06703765,9.404425,0.1160644,0.07452556,-0.23945917,-8.16,14.4,-27.24
1774594925934,0.40701428,-0.038307227,9.471462,0.10262536,0.032986723,-0.2565634,-7.98,14.46,-26.76
1774594925945,0.46447513,0.023942016,9.576807,0.09162979,0.0012217305,-0.27488935,-7.3199997,14.94,-26.76
1774594925955,0.521936,0.062249243,9.801862,0.07941248,-0.034208454,-0.29932398,-7.3199997,14.58,-27.0
1774594925965,0.521936,0.10534488,10.328587,0.087964594,-0.07819075,-0.3494149,-7.98,14.28,-27.42
1774594925975,0.47405192,0.1436521,10.524911,0.1160644,-0.0720821,-0.37384954,-8.46,13.74,-27.42
1774594925985,0.40222588,0.08140286,10.649409,0.14660765,-0.058643065,-0.39706242,-8.88,13.32,-26.939999
1774594925995,0.08619126,-0.48841715,10.984597,0.23335053,-0.013439035,-0.40561453,-8.58,13.559999,-26.939999
1774594926005,-0.1388637,-0.7565677,10.97502,0.31520647,0.02076942,-0.37873647,-8.58,13.98,-27.0
1774594926015,-0.25378537,-0.770933,10.812215,0.41416663,0.039095376,-0.33353242,-7.98,15.059999,-27.66
1774594926027,-0.272939,-0.61770403,10.43872,0.516792,0.05131268,-0.2883284,-7.7999997,14.759999,-27.599998
1774594926037,-0.33997664,-0.2633622,9.299079,0.6646214,0.03176499,-0.20891592,-8.22,13.44,-27.539999
1774594926047,-0.21068975,-0.019153614,8.513782,0.69027776,-0.009773844,-0.16371189,-8.16,12.66,-27.48
1774594926057,-0.08140286,0.17717093,7.9966335,0.66950834,-0.04886922,-0.13683382,-8.639999,12.12,-27.48
1774594926067,0.07182605,0.4357447,7.651869,0.59498274,-0.10140363,-0.11362094,-9.0,11.7,-27.42
1774594926077,0.20111294,0.8331822,7.4842744,0.30298916,-0.12461651,-0.087964594,-8.94,11.759999,-27.72
1774594926088,0.22026655,0.8619126,7.771579,0.1685988,-0.10262536,-0.087964594,-8.88,11.639999,-27.539999
1774594926099,0.12449849,0.79966336,8.24563,0.0036651916,-0.04153884,-0.09162979,-8.76,11.7,-28.08
1774594926109,-0.25857377,0.58897364,9.548077,-0.17837265,0.09896017,-0.07696902,-8.34,12.12,-27.9
1774594926118,-0.46447513,0.47884035,10.055647,-0.20769419,0.19058995,-0.059864793,-7.68,12.719999,-27.779999
1774594926129,-0.6512229,0.39264908,10.328587,-0.1966986,0.27366763,-0.034208454,-8.099999,12.54,-27.599998
1774594926139,-0.8331822,0.36870706,10.539276,-0.14905111,0.32620203,-0.0036651916,-8.46,12.3,-27.3
1774594926150,-0.9528923,0.545878,10.457873,0.008552114,0.31031954,0.039095376,-8.76,12.54,-27.06
1774594926160,-0.94810385,0.62728083,10.333375,0.1001819,0.25778514,0.06841691,-8.28,12.42,-26.58
1774594926170,-0.92416185,0.6560113,10.113108,0.16615535,0.20769419,0.09285152,-8.099999,12.42,-26.699999
1774594926182,-0.6703765,0.91937345,9.56723,0.27122417,0.057421334,0.17104226,-8.4,11.88,-27.119999
1774594926192,-0.4405331,1.1061212,9.385271,0.28099802,-0.009773844,0.1966986,-8.46,12.179999,-27.3
1774594926202,-0.23942018,1.2354081,9.370906,0.2761111,-0.04642576,0.20647246,-8.34,12.179999,-27.779999
1774594926212,-0.08140286,1.2880806,9.452309,0.25900686,-0.06719518,0.204029,-8.5199995,11.82,-27.96
1774594926222,0.038307227,1.2449849,9.595961,0.21991149,-0.04153884,0.19425514,-8.22,12.12,-28.26
1774594926232,0.10055647,1.2354081,9.65821,0.20647246,-0.02565634,0.19181168,-8.639999,11.46,-28.199999
1774594926242,0.21547815,1.2354081,9.715671,0.19792034,-0.008552114,0.1881465,-8.88,11.34,-27.96
1774594926253,0.33039984,1.2593501,9.797073,0.19425514,0.0061086523,0.18081611,-9.059999,10.86,-28.019999
1774594926263,0.45489833,1.2545617,9.888053,0.21380283,0.015882496,0.17470746,-8.099999,11.759999,-26.939999
1774594926274,0.51235914,1.2593501,9.883265,0.22968534,0.019547688,0.17348573,-7.9199996,11.46,-27.0
1774594926285,0.58418524,1.2641385,9.849746,0.24556783,0.004886922,0.172264,-7.98,11.46,-27.599998
1774594926295,0.7422025,1.3599066,9.744401,0.26511553,-0.019547688,0.15760323,-8.4,10.139999,-27.9
1774594926306,0.7757214,1.4269443,9.586384,0.26389378,-0.030543262,0.13927728,-8.22,10.559999,-27.72
1774594926316,0.7661445,1.4413095,9.428367,0.2406809,-0.04886922,0.10751228,-7.98,10.32,-27.539999
1774594926327,0.7278373,1.4317327,9.409213,0.22357668,-0.047647487,0.09773844,-8.28,10.26,-27.779999
1774594926339,0.7086837,1.4317327,9.361329,0.20525073,-0.047647487,0.09407325,-7.9199996,10.26,-27.96
1774594926350,0.6991069,1.4652514,9.380483,0.19303341,-0.043982297,0.09285152,-7.8599997,10.38,-28.38
1774594926362,0.7134721,1.5370775,9.337387,0.20158553,-0.03176499,0.0842994,-7.8599997,10.32,-27.779999
1774594926372,0.7134721,1.5562311,9.222465,0.204029,-0.02565634,0.07819075,-8.28,10.08,-27.42
1774594926384,0.7517793,1.5993267,8.983045,0.18936823,-0.004886922,0.058643065,-7.8599997,10.98,-27.72
1774594926396,0.7469909,1.5801731,8.863335,0.17470746,-0.002443461,0.047647487,-7.7999997,10.92,-27.599998
1774594926406,0.61291564,1.484405,8.643068,0.14172074,-0.02443461,0.04153884,-8.16,10.44,-27.539999
1774594926418,0.61770403,1.4891934,8.6095495,0.11728613,-0.04153884,0.04642576,-8.5199995,9.66,-28.199999
1774594926429,0.63206923,1.5179238,8.599973,0.10262536,-0.05131268,0.04520403,-8.46,9.84,-28.26
1774594926439,0.6703765,1.661576,8.485051,0.07086037,-0.047647487,0.034208454,-8.639999,9.24,-28.74
1774594926450,0.6895301,1.6950948,8.336611,0.040317107,-0.04520403,0.02565634,-9.059999,9.059999,-28.14
1774594926461,0.7134721,1.7286136,8.264784,0.007330383,-0.05009095,0.02076942,-9.0,8.88,-28.199999
1774594926470,0.866701,1.7956513,8.389283,-0.1001819,-0.059864793,0.002443461,-8.7,9.36,-27.84
1774594926481,0.90500826,1.8531121,8.614338,-0.13927728,-0.057421334,-0.004886922,-8.16,9.96,-27.599998
1774594926492,0.9624691,1.8818425,8.801085,-0.15882497,-0.056199603,-0.012217305,-8.28,10.26,-27.359999
1774594926502,0.90979666,1.9871874,9.074024,-0.18081611,-0.035430185,-0.036651913,-8.04,10.92,-27.359999
1774594926513,0.8331822,1.9919758,9.131485,-0.18203785,-0.021991149,-0.042760566,-8.4,10.38,-27.24
1774594926525,0.7134721,2.0111294,9.198523,-0.18203785,-0.002443461,-0.04520403,-8.88,9.84,-27.48
1774594926535,0.58897364,2.0590134,9.289502,-0.16737708,0.028099801,-0.029321533,-9.36,8.88,-27.119999
1774594926546,0.56982,2.0590134,9.3182335,-0.15760323,0.04153884,-0.02076942,-9.42,8.82,-27.359999
1774594926557,0.50278234,2.0685902,9.26556,-0.14538592,0.061086524,-0.010995574,-9.0,9.36,-27.24
1774594926568,0.36391866,2.0685902,9.059659,-0.12950343,0.06963864,0.004886922,-9.54,9.12,-27.42
1774594926581,0.24899697,2.030283,8.954314,-0.12339478,0.064751714,0.018325957,-9.36,9.66,-27.119999
1774594926592,0.076614454,1.9680338,8.7292595,-0.118507855,0.0720821,0.052534413,-9.12,9.84,-26.82
1774594926604,0.05267244,1.9776106,8.6095495,-0.12217305,0.07819075,0.06841691,-8.639999,10.139999,-26.82
1774594926613,0.02873042,2.0159178,8.461109,-0.15882497,0.103847094,0.09896017,-7.98,10.92,-27.24
1774594926625,-0.009576807,2.0350714,8.418014,-0.172264,0.10873401,0.10873401,-7.98,11.28,-27.48
1774594926636,-0.033518825,2.0829554,8.379706,-0.19425514,0.1160644,0.12217305,-7.9199996,11.5199995,-27.119999
1774594926646,0.05746084,2.2026656,8.418014,-0.30543262,0.1160644,0.16982053,-7.74,11.88,-26.58
1774594926657,0.15801731,2.2840683,8.604761,-0.3481932,0.112399206,0.1881465,-7.3799996,12.179999,-26.64
1774594926668,0.33997664,2.3942018,8.930372,-0.40561453,0.11728613,0.20891592,-7.3799996,12.059999,-26.76
1774594926678,0.7086837,2.4899697,9.744401,-0.46670106,0.1563815,0.21624629,-7.14,11.7,-25.74
1774594926688,0.79966336,2.5091233,10.13705,-0.47158796,0.17959438,0.2003638,-7.62,11.639999,-25.619999
1774594926699,0.80445176,2.4660277,10.390836,-0.46181414,0.19181168,0.18203785,-7.68,11.759999,-25.14
1774594926709,0.63206923,2.3223755,10.970232,-0.40439278,0.18203785,0.16615535,-7.74,11.82,-25.199999
1774594926720,0.48362875,2.3127987,11.228806,-0.344528,0.14538592,0.17837265,-7.08,11.759999,-24.539999
1774594926731,0.35434186,2.3080103,11.405977,-0.27977628,0.105068825,0.21013765,-6.72,11.94,-24.539999
1774594926742,0.60812724,2.930503,11.530476,-0.1966986,0.062308256,0.21868975,-6.8399997,12.3,-24.66
1774594926753,0.79487497,3.0502129,11.520899,-0.19181168,0.062308256,0.13194689,-7.02,12.54,-25.439999
1774594926765,0.5315128,2.4899697,11.659762,-0.2125811,0.06352998,0.009773844,-6.8999996,12.78,-25.439999
1774594926774,-0.5267244,0.31603462,12.41633,-0.22479841,-0.009773844,0.015882496,-7.3799996,12.3,-25.14
1774594926787,-0.521936,0.095768064,12.89517,-0.17348573,-0.10629055,0.13072516,-7.2599998,12.42,-24.42
1774594926797,-0.19153613,0.23942018,13.374011,-0.047647487,-0.18570304,0.22479841,-7.14,12.48,-24.539999
1774594926808,0.38307226,0.10534488,12.933477,0.25167647,-0.19058995,0.2846632,-6.8999996,12.42,-24.0
1774594926820,0.38307226,0.023942016,12.090718,0.38362336,-0.17715092,0.2932153,-6.96,12.3,-24.3
1774594926830,0.17717093,0.50757074,10.941502,0.5497787,-0.18936823,0.35430184,-7.3799996,12.059999,-24.42
1774594926841,0.29209262,0.94331545,10.477027,0.6389651,-0.19425514,0.39461896,-7.14,12.48,-24.359999
1774594926853,0.47405192,1.5705963,9.849746,0.6988298,-0.17104226,0.38606682,-7.14,12.66,-24.6
1774594926863,0.7422025,1.7046716,8.207323,0.49357912,-0.0036651916,0.18325958,-7.5,11.88,-24.66
1774594926874,0.25857377,0.7182605,7.8050976,0.19914207,0.09040806,0.03176499,-7.2599998,11.46,-24.84
1774594926885,-0.5554548,-0.36391866,8.135497,-0.02321288,0.105068825,-0.035430185,-7.44,10.38,-24.3
1774594926896,-1.5897499,-2.183512,10.117896,-0.4361578,0.07696902,0.05497787,-6.8399997,10.26,-24.06
1774594926906,-1.5275006,-2.6910827,11.204864,-0.50579643,0.02443461,0.16982053,-7.08,10.32,-24.18
1774594926917,-1.2689269,-2.882619,12.081141,-0.4813618,-0.02565634,0.23579398,-6.42,11.16,-24.42
1774594926928,-0.50757074,-3.3327289,12.804191,-0.16737708,-0.18692477,0.3042109,-6.12,11.4,-24.96
1774594926939,-0.22505496,-3.41892,12.751518,-0.002443461,-0.23457226,0.29565877,-5.58,11.82,-24.539999
1774594926949,-0.038307227,-3.3806129,12.339716,0.21013765,-0.25411993,0.26145032,-5.8799996,11.94,-24.539999
1774594926961,0.22984336,-2.8682537,11.003751,0.47769663,-0.22479841,0.18570304,-5.58,12.48,-23.88
1774594926972,0.33039984,-2.5905263,10.357317,0.52534413,-0.19058995,0.16249016,-6.12,12.3,-24.06
1774594926983,0.36870706,-2.183512,9.006987,0.5681047,-0.1282817,0.13194689,-6.72,11.639999,-24.359999
1774594926994,0.41180268,-1.982399,8.303091,0.5216789,-0.103847094,0.12950343,-6.72,11.7,-24.3
1774594927005,0.51235914,-1.8243817,7.8386164,0.4569272,-0.105068825,0.12461651,-6.66,11.46,-24.48
1774594927016,0.7469909,-1.3790601,7.536947,0.25411993,-0.14049901,0.095294975,-6.18,11.34,-24.3
1774594927026,0.8714894,-1.1300632,7.642292,0.2003638,-0.14049901,0.06963864,-6.54,10.74,-24.359999
1774594927036,0.90021986,-0.90021986,7.73806,0.14172074,-0.13194689,0.017104227,-6.18,10.92,-24.539999
1774594927047,0.6943185,-0.79008657,7.8050976,0.008552114,-0.073303826,-0.1160644,-6.54,10.139999,-25.26
1774594927058,0.4357447,-1.0247183,7.943961,-0.065973446,-0.04520403,-0.16249016,-6.18,10.38,-25.74
1774594927069,0.110133275,-1.3024458,8.169016,-0.16615535,-0.018325957,-0.20280726,-6.6,9.9,-25.5
1774594927080,-0.40222588,-1.6567876,9.054871,-0.2932153,-0.002443461,-0.21746802,-6.48,10.38,-24.9
1774594927090,-0.49799395,-1.7046716,9.370906,-0.32375857,0.007330383,-0.21502456,-6.8399997,9.96,-24.18
1774594927100,-0.6512229,-1.7238252,9.605537,-0.33353242,0.0036651916,-0.21502456,-6.54,10.26,-24.06
1774594927112,-1.1300632,-1.8004397,10.275913,-0.29932398,0.039095376,-0.18692477,-6.8399997,10.679999,-23.76
1774594927122,-1.4269443,-1.8195933,10.505757,-0.26145032,0.09040806,-0.14294247,-6.96,10.8,-24.119999
1774594927135,-1.7429788,-1.7190368,10.606314,-0.15882497,0.15271631,-0.029321533,-6.96,11.16,-24.72
1774594927146,-1.8339585,-1.7381904,10.5440645,-0.08552113,0.15515977,0.04520403,-6.8399997,11.099999,-24.66
1774594927156,-1.8722657,-1.7477672,10.510546,-0.0012217305,0.14905111,0.13683382,-6.66,11.34,-24.9
1774594927168,-1.4460979,-1.6519991,10.031705,0.14905111,0.09407325,0.2883284,-6.72,10.98,-24.48
1774594927178,-1.0630256,-1.5897499,9.576807,0.20158553,0.014660766,0.35430184,-6.3599997,11.04,-24.539999
1774594927188,-0.6943185,-1.4460979,9.32781,0.22479841,-0.0720821,0.39706242,-6.54,10.679999,-24.3
1774594927198,0.23942018,-0.9959879,9.126697,0.22724187,-0.16249016,0.41905355,-6.06,10.559999,-24.18
1774594927208,0.60333884,-0.8619126,9.102755,0.20525073,-0.1685988,0.40439278,-6.42,10.62,-24.42
1774594927220,0.89064306,-0.82360536,9.14585,0.18203785,-0.15149458,0.3811799,-6.24,10.86,-24.06
1774594927230,1.1444284,-0.7469909,7.699753,0.14294247,-0.16249016,0.35308012,-6.12,11.04,-24.06
1774594927241,1.412579,-0.35434186,8.240842,0.07819075,-0.28588495,0.312763,-6.06,10.679999,-24.06
1774594927258,1.6807296,-0.21547815,8.872911,-0.10873401,0.0036651916,0.17715092,-6.42,10.26,-24.42
1774594927269,0.8714894,-0.33997664,8.901642,-0.25778514,0.13194689,0.05375614,-6.8399997,10.679999,-24.6
1774594927279,0.62249243,-0.36391866,9.107543,-0.30176744,0.13439035,0.034208454,-7.62,10.139999,-24.6
1774594927289,0.51235914,-0.33997664,9.41879,-0.3371976,0.105068825,0.007330383,-7.3799996,10.32,-24.48
1774594927299,0.4309563,-0.33039984,9.749189,-0.3494149,0.06963864,-0.021991149,-7.56,10.0199995,-25.08
1774594927311,0.22026655,-0.31603462,10.424355,-0.32742378,0.019547688,-0.06841691,-6.3599997,10.86,-25.019999
1774594927322,0.10534488,-0.3878607,10.788273,-0.2687807,0.0012217305,-0.087964594,-6.18,10.8,-25.14
1774594927333,0.019153614,-0.45489833,11.018116,-0.18081611,-0.0036651916,-0.095294975,-5.8799996,11.219999,-24.66
1774594927344,-0.076614454,-0.24899697,11.003751,0.0061086523,0.014660766,-0.105068825,-6.54,10.8,-23.699999
1774594927354,-0.12928689,-0.1388637,10.726024,0.10873401,0.028099801,-0.11484267,-6.8399997,10.44,-23.34
1774594927364,-0.06703765,0.12928689,10.151415,0.24801129,0.034208454,-0.13194689,-6.6,10.679999,-23.699999
1774594927385,-0.0047884034,0.4405331,9.586384,0.29810223,0.09162979,-0.172264,-6.2999997,11.759999,-24.779999
1774594927396,-0.0047884034,0.33039984,9.361329,0.28099802,0.09162979,-0.18448131,-6.2999997,11.4,-24.6
1774594927406,0.076614454,0.20111294,9.543288,0.23090707,-0.002443461,-0.17837265,-7.08,10.679999,-25.08
1774594927416,0.2633622,0.36870706,9.715671,0.2003638,-0.029321533,-0.18081611,-7.14,10.0199995,-24.359999
1774594927426,0.41180268,0.4213795,9.911995,0.17837265,-0.039095376,-0.19547687,-7.2,10.139999,-25.019999
1774594927436,0.49799395,0.4165911,10.184934,0.16493362,-0.028099801,-0.22357668,-6.2999997,10.44,-24.779999
1774594927447,0.49799395,0.5506664,10.280702,0.15882497,0.0012217305,-0.25411993,-6.2999997,11.04,-24.66
1774594927457,0.37349546,0.50278234,10.390836,0.14905111,0.009773844,-0.26267207,-6.24,10.92,-24.66
1774594927467,0.2633622,0.38307226,10.548853,0.14049901,0.019547688,-0.25289822,-6.72,11.099999,-24.6
1774594927477,0.12928689,0.2825158,10.769119,0.17715092,0.02687807,-0.20891592,-6.06,10.98,-24.24
1774594927487,0.11492168,0.34955344,10.807426,0.22968534,0.039095376,-0.18448131,-6.48,10.5,-24.24
1774594927497,0.095768064,0.4261679,10.721235,0.28955013,0.065973446,-0.16615535,-6.06,10.2,-24.6
1774594927507,0.033518825,0.46447513,10.55843,0.35185838,0.10140363,-0.15515977,-6.96,9.0,-24.72
1774594927517,-0.320823,0.37349546,9.868899,0.44104472,0.16371189,-0.118507855,-6.3599997,9.3,-25.14
1774594927528,-0.45968673,0.44532153,9.303867,0.46914452,0.16126843,-0.07941248,-6.42,9.24,-24.72
1774594927538,-0.5506664,0.521936,8.8777,0.47769663,0.14294247,-0.052534413,-5.8799996,10.08,-24.66
1774594927548,-0.6464345,0.5410896,8.456321,0.47158796,0.111177474,-0.019547688,-5.8799996,10.139999,-24.6
1774594927558,-0.6655881,0.4261679,7.795521,0.40561453,0.039095376,0.043982297,-5.46,10.139999,-24.6
1774594927568,-0.62728083,0.4165911,7.575254,0.3640757,0.012217305,0.06352998,-5.3399997,10.5,-24.96
1774594927578,-0.5363012,0.4309563,7.398083,0.28344148,-0.007330383,0.089186326,-4.7999997,10.8,-25.199999
1774594927589,-0.33039984,0.40701428,7.2783732,0.17592919,-0.014660766,0.111177474,-4.92,10.44,-25.32
1774594927599,0.12449849,0.2825158,7.575254,-0.052534413,0.0061086523,0.13683382,-5.46,9.42,-25.68
1774594927609,0.2825158,0.23463176,7.8529816,-0.1685988,0.03176499,0.14660765,-6.24,8.639999,-26.22
1774594927620,0.41180268,0.24420857,8.250419,-0.25900686,0.06963864,0.14905111,-6.66,8.34,-26.22
1774594927630,0.62249243,0.39743748,8.75799,-0.35308012,0.14294247,0.15027285,-6.72,8.22,-25.38
1774594927640,0.7374141,0.50757074,8.973468,-0.38973203,0.17715092,0.14294247,-6.24,8.88,-24.96
1774594927651,0.78529817,0.59376204,9.169792,-0.4092797,0.19914207,0.13439035,-6.0,8.639999,-24.66
1774594927661,0.770933,0.6751649,9.528923,-0.42638394,0.22113322,0.119729586,-5.58,9.42,-24.539999
1774594927672,0.7278373,0.82360536,9.68694,-0.41050145,0.20280726,0.112399206,-5.94,9.48,-25.08
1774594927683,0.6943185,0.9672575,9.797073,-0.39584067,0.18448131,0.11362094,-5.7,9.96,-25.38
1774594927693,0.8571242,1.292869,9.983821,-0.344528,0.15515977,0.10751228,-5.8199997,10.08,-25.08
1774594927703,0.90021986,1.4556746,10.055647,-0.3213151,0.14172074,0.09896017,-5.52,10.62,-24.42
1774594927714,0.94810385,1.6089035,10.127473,-0.28710666,0.13194689,0.07696902,-5.7,10.38,-24.42
1774594927724,0.93852705,1.733402,10.175357,-0.25534168,0.12705997,0.047647487,-5.22,10.74,-24.539999
1774594927734,0.8762778,1.8579005,10.237606,-0.21013765,0.12705997,-0.029321533,-4.8599997,10.679999,-23.699999
1774594927744,0.7661445,1.757344,10.299856,-0.18448131,0.13805555,-0.08307768,-4.74,11.16,-23.699999
1774594927755,0.56982,1.5658079,10.328587,-0.1563815,0.1441642,-0.12461651,-4.68,11.16,-24.06
1774594927765,0.095768064,1.0630256,10.34774,-0.09773844,0.13194689,-0.15760323,-5.22,11.099999,-25.199999
1774594927776,-0.076614454,0.8762778,10.342952,-0.061086524,0.119729586,-0.15149458,-5.04,11.099999,-24.9
1774594927786,-0.22984336,0.6895301,10.247183,-0.02076942,0.1001819,-0.13316862,-5.46,10.38,-24.6
1774594927797,-0.29209262,0.63206923,10.141838,0.004886922,0.08552113,-0.11362094,-5.46,10.44,-24.3
1774594927808,-0.2777274,0.6464345,9.758766,0.06719518,0.061086524,-0.06719518,-5.58,10.38,-24.359999
1774594927818,-0.2777274,0.6847417,9.5385,0.07574729,0.058643065,-0.05497787,-5.1,11.219999,-23.939999
1774594927830,-0.2681506,0.7469909,9.074024,0.06352998,0.05131268,-0.030543262,-4.8599997,11.219999,-23.46
1774594927840,-0.24899697,0.79487497,8.8777,0.037873644,0.05009095,-0.018325957,-4.74,11.04,-23.4
1774594927851,-0.25378537,0.8379706,8.815451,0.014660766,0.04886922,-0.009773844,-5.16,10.679999,-23.88
1774594927862,-0.16759412,1.0055647,8.872911,-0.04153884,0.057421334,0.009773844,-5.46,10.74,-24.119999
1774594927872,-0.110133275,1.13964,8.925584,-0.05375614,0.06719518,0.0061086523,-5.52,11.16,-23.939999
1774594927883,-0.05267244,1.3024458,8.954314,-0.057421334,0.07452556,0.0,-5.58,10.92,-24.24
1774594927893,-0.038307227,1.3742718,8.959103,-0.057421334,0.08307768,-0.012217305,-5.58,10.5,-24.3
1774594927904,-0.12928689,1.4221559,8.949526,-0.07086037,0.10262536,-0.02565634,-4.5,10.86,-24.0
1774594927915,-0.16759412,1.4987702,8.978256,-0.08307768,0.12095132,-0.021991149,-4.7999997,10.92,-23.939999
1774594927925,-0.095768064,1.7190368,9.006987,-0.11362094,0.10751228,-0.010995574,-4.92,10.8,-24.06
1774594927937,-0.023942016,1.8004397,9.112331,-0.12705997,0.089186326,-0.010995574,-5.8799996,10.44,-24.24
1774594927947,0.009576807,1.8674773,9.260772,-0.13683382,0.0720821,-0.013439035,-6.24,10.5,-25.14
1774594927958,0.062249243,1.8722657,9.672575,-0.12461651,0.06963864,-0.014660766,-7.98,10.74,-26.22
1774594927969,-0.02873042,1.7908629,9.849746,-0.10140363,0.09040806,-0.007330383,-7.7999997,11.28,-25.8
1774594927980,-0.090979666,1.7381904,9.921572,-0.06841691,0.10873401,0.0061086523,-7.08,11.94,-24.9
1774594927991,-0.07182605,1.7286136,9.911995,0.012217305,0.118507855,0.02443461,-6.48,11.639999,-24.9
1774594928002,-0.076614454,1.7286136,9.825804,0.058643065,0.103847094,0.02565634,-5.1,12.12,-24.779999
1774594928013,-0.06703765,1.7286136,9.552865,0.12339478,0.05131268,0.014660766,-3.54,12.059999,-23.1
1774594928024,-0.076614454,1.70946,9.361329,0.14294247,0.021991149,0.0061086523,-3.54,11.82,-22.74
1774594928035,-0.076614454,1.6663644,9.203311,0.1441642,-0.010995574,0.002443461,-3.8999999,11.4,-23.4
1774594928045,-0.019153614,1.6807296,9.11712,0.111177474,-0.034208454,0.014660766,-3.6,11.46,-24.119999
1774594928056,0.10055647,1.6998832,9.083601,0.095294975,-0.039095376,0.02443461,-3.78,11.04,-24.3
1774594928067,0.15801731,1.7286136,9.054871,0.080634214,-0.032986723,0.02443461,-3.36,11.5199995,-24.24
