ts,ax,ay,az,gx,gy,gz,mx,my,mz
1774511936204,0.02873042,0.35434186,8.532935,-0.047647487,-0.012217305,0.02321288,-2.3999999,21.72,-38.94
1774511936225,0.06703765,0.36391866,8.810662,-0.15149458,-0.028099801,0.04153884,-2.3999999,21.72,-39.059998
1774511936245,0.009576807,0.45968673,9.212888,-0.22357668,-0.04642576,0.052534413,-2.3999999,22.08,-39.18
1774511936265,-0.033518825,0.58418524,9.634268,-0.25900686,-0.061086524,0.062308256,-2.3999999,22.32,-38.879997
1774511936286,0.0047884034,0.6655881,10.13705,-0.22113322,-0.073303826,0.064751714,-2.1599998,22.56,-38.82
1774511936307,0.047884032,0.7134721,10.409989,-0.12583824,-0.019547688,0.07086037,-1.9799999,22.92,-38.879997
1774511936327,0.0047884034,0.7422025,10.539276,-0.017104227,0.0036651916,0.08307768,-2.22,22.5,-39.0
1774511936348,0.05746084,0.7613561,10.658986,0.10751228,0.009773844,0.11484267,-1.9799999,22.8,-38.52
1774511936371,0.19153613,0.7613561,10.635044,0.22235495,0.013439035,0.12950343,-1.8,22.98,-38.879997
1774511936392,0.20111294,0.7134721,10.721235,0.34208453,0.014660766,0.14049901,-1.38,23.16,-39.0
1774511936414,0.17717093,0.80924016,10.5680065,0.46181414,0.05375614,0.18448131,-1.62,22.98,-39.42
1774511936435,0.21547815,1.0582372,9.945514,0.48502702,0.030543262,0.24190263,-1.86,22.439999,-39.059998
1774511936456,0.12928689,0.7757214,10.0748005,0.28710666,-0.081855945,0.24556783,-1.92,22.199999,-38.94
1774511936477,0.033518825,0.2633622,11.238382,0.09407325,-0.17715092,0.25900686,-1.92,22.199999,-38.399998
1774511936498,0.4309563,-0.07182605,11.918336,0.059864793,-0.20280726,0.29443705,-1.3199999,22.32,-38.64
1774511936519,0.7517793,-0.22505496,12.095507,0.14294247,-0.15882497,0.25900686,-1.38,22.38,-38.94
1774511936540,0.63206923,-0.6512229,11.540052,0.15149458,-0.13927728,0.15393804,-1.3199999,22.14,-39.239998
1774511936561,0.35913026,-1.5275006,11.621455,0.2846632,-0.13194689,0.16493362,-1.26,21.96,-39.36
1774511936582,0.40701428,-1.7812861,11.602302,0.48258355,-0.05497787,0.15515977,-1.86,21.359999,-39.66
1774511936603,0.32561144,-2.15957,10.840945,0.66339964,0.012217305,0.13683382,-1.14,21.66,-39.66
1774511936623,-0.019153614,-2.2984335,9.825804,0.75869465,0.02321288,0.09407325,-0.96,21.359999,-39.6
1774511936643,-0.36391866,-2.327164,8.264784,0.68539083,-0.007330383,0.04520403,-0.65999997,20.939999,-40.379997
1774511936663,-0.36870706,-2.255338,8.106767,0.44226643,0.007330383,0.002443461,-0.71999997,19.98,-40.559998
1774511936683,-0.35434186,-2.27928,8.322245,0.13316862,0.02443461,-0.002443461,-0.48,19.68,-40.92
1774511936704,-0.41180268,-2.2218192,8.461109,-0.009773844,0.06963864,0.02565634,-0.12,19.14,-41.399998
1774511936725,-0.34476504,-1.8962077,8.446744,-0.05131268,0.043982297,0.05497787,0.29999998,19.26,-41.16
1774511936746,-0.12449849,-1.5275006,8.288726,-0.07452556,-0.034208454,0.065973446,1.0799999,20.1,-41.46
1774511936766,0.05267244,-1.2976574,8.408437,-0.18325958,-0.09162979,0.043982297,0.78,19.199999,-41.16
1774511936787,-0.06703765,-1.1827357,8.7532015,-0.30787608,-0.06719518,0.018325957,1.3199999,20.039999,-40.92
1774511936807,-0.15322891,-1.1109096,9.184157,-0.38362336,-0.012217305,0.02687807,0.78,19.32,-40.739998
1774511936828,-0.1340753,-0.93373865,9.557653,-0.38728857,0.013439035,0.035430185,0.78,19.08,-40.379997
1774511936849,-0.24420857,-0.93373865,9.821015,-0.3115413,0.010995574,0.014660766,0.9,19.439999,-40.44
